,DateOfDeparture,Departure,Arrival,WeeksToDeparture,log_PAX,std_wtd,DateDay,DateMonth,DateYear
7024,10/01/2012,EWR,BOS,8.411764706,11.16926784,5.874295953,10,01,2012
7025,01/10/2011,DFW,PHL,6.928571429,8.512398716,4.827235006,01,10,2011
7026,19/12/2011,DTW,ATL,9.058823529,9.853046864,6.896290563,19,12,2011
7027,17/12/2011,ORD,PHX,10.28571429,9.567136731,6.664404378,17,12,2011
7028,10/10/2012,PHX,DEN,10.86363636,11.02853973,8.670120857,10,10,2012
7029,27/11/2011,ORD,EWR,15.57142857,11.39773842,11.21318196,27,11,2011
7030,23/12/2011,LAS,JFK,14.93333333,9.755890744,9.450171804,23,12,2011
7031,06/10/2012,BOS,LGA,3.0,7.726845816,2.160246899,06,10,2012
7032,11/01/2012,ORD,LAX,12.36363636,11.80809744,9.05299453,11,01,2012
7033,14/09/2011,LAS,ORD,12.37037037,11.17393612,8.413122297,14,09,2011
7034,10/02/2012,ATL,ORD,12.05263158,11.84099029,11.31603427,10,02,2012
7035,10/12/2011,LAX,ATL,11.70833333,10.85983942,9.086440766,10,12,2011
7036,18/10/2012,LAS,DFW,12.86363636,10.89265509,11.09824291,18,10,2012
7037,17/03/2012,DTW,ORD,11.8,8.897211161,12.29719694,17,03,2012
7038,05/12/2011,PHL,ORD,8.352941176,12.17175468,5.465130104,05,12,2011
7039,16/09/2011,DFW,PHL,10.0,11.42238603,7.371114796,16,09,2011
7040,29/10/2012,MCO,PHL,15.85185185,10.25971319,11.59145476,29,10,2012
7041,25/01/2012,LGA,DTW,6.5,10.74608613,4.183300133,25,01,2012
7042,26/02/2012,DFW,LGA,8.470588235,11.150477,5.832212778,26,02,2012
7043,11/01/2013,SFO,LAS,14.40740741,10.66824278,10.85661535,11,01,2013
7044,14/09/2012,BOS,ORD,12.76190476,12.22558167,11.2423519,14,09,2012
7045,12/11/2011,ATL,DEN,9.388888889,9.202674251,6.545217283,12,11,2011
7046,25/01/2012,LAS,JFK,10.25,12.22558167,7.268352452,25,01,2012
7047,12/11/2011,ATL,EWR,10.14285714,9.255584913,8.296298658,12,11,2011
7048,19/12/2011,SFO,ORD,15.67857143,11.64159505,11.22514892,19,12,2011
7049,06/11/2012,JFK,MIA,16.03448276,10.22125872,10.80172856,06,11,2012
7050,27/06/2012,BOS,LGA,6.833333333,13.13695057,5.507570547,27,06,2012
7051,28/11/2011,DFW,BOS,9.0,11.22453043,6.585969936,28,11,2011
7052,19/05/2012,DFW,ORD,12.90909091,10.561284,10.2255939,19,05,2012
7053,24/06/2012,LAX,DFW,16.58823529,11.98222496,11.38078563,24,06,2012
7054,10/08/2012,MSP,DEN,12.44,11.09294105,8.206095296,10,08,2012
7055,14/09/2011,LAX,DEN,11.86956522,11.3174666,8.142505466,14,09,2011
7056,24/02/2012,MCO,ATL,13.79310345,12.47594045,9.46564959,24,02,2012
7057,13/10/2012,EWR,ORD,10.78947368,10.27487567,9.083433928,13,10,2012
7058,24/10/2011,SFO,SEA,11.15,11.63432418,8.330508293,24,10,2011
7059,28/09/2012,LAX,BOS,16.03448276,10.99804899,11.60505665,28,09,2012
7060,28/05/2012,SFO,ORD,14.32142857,11.88290162,9.618860991,28,05,2012
7061,11/10/2011,MCO,EWR,14.48275862,10.43400108,9.233559481,11,10,2011
7062,28/08/2012,BOS,ATL,7.8125,11.1074923,5.344389582,28,08,2012
7063,08/11/2012,JFK,LAS,16.22580645,10.96705145,12.4972255,08,11,2012
7064,20/01/2012,ATL,MSP,10.23809524,10.70457462,6.571946149,20,01,2012
7065,12/09/2012,BOS,LAX,9.894736842,10.73431968,7.070240738,12,09,2012
7066,04/10/2012,SFO,DFW,13.73076923,12.09653262,11.29445065,04,10,2012
7067,10/11/2012,MIA,LGA,15.77419355,10.58061035,10.36246328,10,11,2012
7068,24/09/2011,ORD,PHX,12.88,9.589077875,8.690607957,24,09,2011
7069,18/10/2012,SFO,DFW,13.5,11.36435988,11.0138253,18,10,2012
7070,24/11/2011,DFW,LAS,10.86363636,9.621513053,9.367092625,24,11,2011
7071,08/10/2012,LGA,BOS,6.461538462,11.80809744,6.752967059,08,10,2012
7072,19/01/2013,PHL,DFW,7.461538462,8.001602837,6.077491048,19,01,2013
7073,26/09/2012,SEA,DEN,10.05,10.69856825,9.281985949,26,09,2012
7074,07/05/2012,LAX,EWR,11.18181818,10.34889236,7.556998419,07,05,2012
7075,19/10/2011,DEN,SFO,10.63157895,11.15519249,8.519327871,19,10,2011
7076,05/02/2013,DEN,SEA,11.44444444,10.2290133,10.46687898,05,02,2013
7077,28/11/2011,MCO,PHL,15.27586207,10.99291838,9.953091952,28,11,2011
7078,16/10/2011,ATL,LGA,11.88,12.2933117,8.501568483,16,10,2011
7079,20/05/2012,LAS,DFW,10.14285714,10.87084226,6.475227519,20,05,2012
7080,07/08/2012,ATL,PHL,10.28571429,11.39773842,8.038301171,07,08,2012
7081,15/10/2011,BOS,LAX,15.29032258,10.58700821,9.522582102,15,10,2011
7082,28/09/2012,LGA,ATL,14.55172414,13.0314999,11.01163737,28,09,2012
7083,05/09/2011,ORD,ATL,8.789473684,10.46834783,6.70471598,05,09,2011
7084,15/12/2012,IAH,ORD,12.4,8.974607153,11.92255713,15,12,2012
7085,01/11/2011,SEA,LAX,11.10526316,10.91956718,8.805899139,01,11,2011
7086,15/04/2012,SFO,ORD,14.31034483,12.04756519,10.53261414,15,04,2012
7087,20/08/2012,ATL,ORD,10.69565217,12.11351279,7.830214107,20,08,2012
7088,03/03/2012,LAX,LAS,11.7826087,11.34744389,8.095770623,03,03,2012
7089,06/11/2012,BOS,ORD,9.176470588,12.17448325,7.780065023,06,11,2012
7090,11/03/2012,BOS,EWR,8.647058824,9.834016335,6.499434365,11,03,2012
7091,03/12/2012,LAX,SFO,17.6969697,12.47594045,13.22281373,03,12,2012
7092,22/02/2013,MSP,ATL,13.52,10.92490331,10.8209673,22,02,2013
7093,21/08/2012,EWR,SFO,16.34615385,10.55479712,13.02595043,21,08,2012
7094,01/05/2012,ATL,CLT,8.875,10.74608613,10.58851579,01,05,2012
7095,26/12/2012,ATL,LGA,13.63333333,11.67039834,8.911377204,26,12,2012
7096,25/10/2011,LGA,DFW,12.17391304,11.52171599,8.579320666,25,10,2011
7097,19/09/2011,SFO,DEN,12.45833333,11.19710382,8.330035579,19,09,2011
7098,02/02/2013,LGA,MIA,12.45454545,10.00741517,9.530538748,02,02,2013
7099,03/10/2012,DFW,LGA,12.17391304,11.92077045,8.531504045,03,10,2012
7100,02/03/2013,LAS,ORD,15.46153846,9.899790558,12.04734251,02,03,2013
7101,16/04/2012,ATL,LAX,10.47619048,11.94251063,7.004420373,16,04,2012
7102,08/07/2012,ORD,SFO,15.10714286,11.84099029,11.03643557,08,07,2012
7103,08/05/2012,PHL,DFW,9.352941176,10.5482876,8.760288069,08,05,2012
7104,11/01/2012,DFW,BOS,9.294117647,10.27487567,7.104265496,11,01,2012
7105,14/11/2012,MIA,ATL,11.0952381,10.69254248,8.932551494,14,11,2012
7106,22/06/2012,DEN,LAS,11.95833333,10.5933842,8.008034914,22,06,2012
7107,29/03/2012,DFW,BOS,8.5625,11.04360019,7.59797122,29,03,2012
7108,22/07/2012,LAX,DEN,12.04166667,10.84321248,7.904204531,22,07,2012
7109,06/08/2012,ORD,SFO,16.3125,12.33380123,10.69952516,06,08,2012
7110,21/09/2011,LAX,SFO,13.67857143,13.14992437,8.511663333,21,09,2011
7111,23/01/2012,ORD,DTW,6.642857143,11.43863865,4.448113565,23,01,2012
7112,06/02/2012,DEN,ORD,10.16666667,11.19710382,8.658555782,06,02,2012
7113,19/09/2012,MIA,LGA,10.52631579,10.86534895,7.995612832,19,09,2012
7114,09/08/2012,ORD,IAH,9.777777778,10.57419046,7.400759544,09,08,2012
7115,13/10/2012,BOS,PHL,8.066666667,8.74925006,6.69185717,13,10,2012
7116,13/02/2013,EWR,LAX,13.36842105,10.50207345,13.12000392,13,02,2013
7117,16/08/2012,DFW,DEN,13.24,11.80477603,9.134549797,16,08,2012
7118,22/01/2013,DFW,ORD,10.47368421,12.32878785,8.76462854,22,01,2013
7119,07/04/2012,LAX,ATL,12.0,10.43400108,9.564426845,07,04,2012
7120,30/09/2011,MCO,EWR,15.5,10.5933842,9.38083152,30,09,2011
7121,09/11/2011,LGA,BOS,4.666666667,13.57317899,3.626501779,09,11,2011
7122,24/03/2012,LGA,DFW,8.944444444,10.08424426,6.178446618,24,03,2012
7123,01/09/2011,SFO,DEN,10.63636364,11.61969684,6.750981971,01,09,2011
7124,05/10/2012,DEN,SFO,10.21052632,11.08806529,8.010957408,05,10,2012
7125,21/02/2013,SEA,LAX,10.33333333,11.22906257,7.985280576,21,02,2013
7126,27/12/2012,ORD,PHL,8.611111111,10.41308525,5.542763049,27,12,2012
7127,25/02/2013,LAS,SFO,8.631578947,10.09258868,6.430919464,25,02,2013
7128,25/02/2013,DTW,LGA,9.5,10.88722575,7.607014307,25,02,2013
7129,23/11/2011,ORD,LGA,15.66666667,12.48750264,10.69949376,23,11,2011
7130,03/10/2011,PHL,MCO,13.5,10.95135731,9.074139078,03,10,2011
7131,03/01/2013,LAX,SEA,12.16666667,10.89806866,8.11154125,03,01,2013
7132,26/02/2013,SFO,DEN,11.72727273,10.54175528,8.379009023,26,02,2013
7133,25/05/2012,ATL,EWR,9.789473684,11.04859343,6.663156971,25,05,2012
7134,29/09/2012,LGA,BOS,6.909090909,8.328810367,6.425800269,29,09,2012
7135,09/11/2011,CLT,LGA,6.642857143,11.45073583,4.448113565,09,11,2011
7136,20/10/2012,ORD,EWR,12.6,10.09258868,9.768145508,20,10,2012
7137,24/12/2011,ATL,CLT,11.31578947,8.588530746,9.291887929,24,12,2011
7138,23/06/2012,ATL,DTW,9.263157895,10.21347175,6.162990844,23,06,2012
7139,27/02/2012,ORD,LAX,11.34782609,12.85839246,7.339858158,27,02,2012
7140,29/01/2012,ORD,BOS,10.80952381,10.97744131,9.314607064,29,01,2012
7141,14/06/2012,SFO,SEA,11.5,11.72670377,10.05579672,14,06,2012
7142,24/10/2011,MIA,LGA,10.90909091,11.14574955,8.717301302,24,10,2011
7143,05/03/2012,ATL,CLT,8.823529412,11.11713044,6.366271418,05,03,2012
7144,14/11/2011,ATL,ORD,11.13043478,12.34378774,8.625039382,14,11,2011
7145,11/02/2013,SEA,SFO,8.466666667,11.40186904,7.482041993,11,02,2013
7146,27/06/2012,ATL,EWR,13.10714286,11.64521988,9.015785686,27,06,2012
7147,05/02/2013,ORD,MSP,9.142857143,12.14147397,6.287175155,05,02,2013
7148,19/08/2012,ATL,LAX,10.63636364,11.45475085,8.465872411,19,08,2012
7149,28/11/2012,SFO,JFK,14.88,12.35372105,12.00111106,28,11,2012
7150,18/11/2012,ATL,LAX,14.38461538,11.01335667,11.26437543,18,11,2012
7151,29/11/2011,PHL,ORD,8.625,11.86045108,7.356403107,29,11,2011
7152,24/05/2012,ORD,BOS,13.23076923,12.59717288,9.559530082,24,05,2012
7153,06/11/2012,EWR,ATL,8.222222222,10.76359777,6.073622386,06,11,2012
7154,11/12/2012,BOS,ORD,6.928571429,12.00923232,4.827235006,11,12,2012
7155,13/09/2012,LGA,MIA,13.47619048,11.38944962,12.11040481,13,09,2012
7156,04/05/2012,MIA,LGA,11.42857143,11.31314452,8.783913869,04,05,2012
7157,21/11/2012,DTW,ORD,8.647058824,9.899790558,6.173949065,21,11,2012
7158,21/11/2012,DEN,PHX,10.4,10.3848275,7.863305854,21,11,2012
7159,21/02/2013,LAS,SFO,12.34615385,11.18323776,8.606705793,21,02,2013
7160,27/12/2012,DFW,SFO,12.13636364,9.853046864,9.067448082,27,12,2012
7161,07/10/2011,ORD,LAS,13.55555556,11.32608082,8.820140123,07,10,2011
7162,11/12/2012,MSP,ATL,8.0,10.80382993,6.918574034,11,12,2012
7163,11/01/2012,SEA,SFO,9.277777778,11.38529137,6.153005536,11,01,2012
7164,29/12/2011,LGA,DFW,8.5,9.255584913,5.338539126,29,12,2011
7165,24/01/2012,SEA,LAX,10.73913043,10.95135731,7.823143935,24,01,2012
7166,25/07/2012,LAS,DEN,12.29166667,10.54175528,8.426042274,25,07,2012
7167,03/03/2012,JFK,LAS,11.65217391,10.561284,10.22300745,03,03,2012
7168,21/07/2012,ATL,BOS,10.86363636,10.75777881,7.04607594,21,07,2012
7169,10/04/2012,SFO,EWR,14.32,10.24442641,11.10075073,10,04,2012
7170,03/07/2012,EWR,SFO,11.14285714,9.621513053,8.427845005,03,07,2012
7171,31/01/2013,LGA,ATL,8.055555556,13.08747882,6.063121136,31,01,2013
7172,23/03/2012,LAX,ORD,10.71428571,12.31366634,7.390147882,23,03,2012
7173,19/12/2011,ORD,ATL,13.95652174,11.18323776,11.35172498,19,12,2011
7174,28/02/2013,PHL,ORD,8.1875,11.95482074,6.01352642,28,02,2013
7175,03/03/2013,SFO,JFK,10.28571429,11.59381966,6.664404378,03,03,2013
7176,05/07/2012,ORD,DEN,10.45,10.28241094,7.776313563,05,07,2012
7177,18/10/2012,BOS,LAX,13.34615385,11.15989608,9.151796797,18,10,2012
7178,17/05/2012,ATL,DEN,10.19047619,10.92490331,6.53160813,17,05,2012
7179,03/08/2012,SEA,DEN,13.42307692,10.97225362,8.9450459,03,08,2012
7180,10/10/2011,SFO,ORD,12.96428571,12.60151509,8.908930779,10,10,2011
7181,15/11/2011,SEA,SFO,9.888888889,11.4746973,7.379533613,15,11,2011
7182,13/07/2012,SFO,SEA,14.64285714,11.39773842,10.06355465,13,07,2012
7183,03/09/2011,MCO,PHL,12.68,10.04195275,8.295179323,03,09,2011
7184,30/11/2011,SFO,EWR,12.28571429,10.95135731,10.25740151,30,11,2011
7185,03/11/2011,DFW,LGA,11.38888889,11.77123239,10.38176506,03,11,2011
7186,29/06/2012,DFW,LGA,10.80952381,11.31314452,7.453985831,29,06,2012
7187,15/07/2012,DEN,DFW,12.5,11.14574955,9.686386682,15,07,2012
7188,03/01/2012,ORD,ATL,13.84615385,11.47072504,9.673437063,03,01,2012
7189,29/10/2012,LAS,JFK,16.77142857,9.715565373,11.44317344,29,10,2012
7190,15/09/2012,ORD,ATL,11.45,9.945391259,11.46378738,15,09,2012
7191,09/12/2012,LGA,DFW,13.62962963,11.22453043,9.081461032,09,12,2012
7192,09/02/2012,SFO,LAS,13.26086957,10.79242331,11.02153838,09,02,2012
7193,02/03/2013,ORD,PHL,11.21428571,8.766281921,12.21083108,02,03,2013
7194,08/09/2012,MSP,ATL,9.904761905,9.511127243,7.993151831,08,09,2012
7195,20/03/2012,BOS,ORD,8.533333333,11.86045108,8.846845012,20,03,2012
7196,04/01/2013,DEN,SEA,10.04761905,9.417859021,8.303470301,04,01,2013
7197,25/12/2012,LGA,DTW,8.411764706,9.161982256,5.646446045,25,12,2012
7198,04/12/2012,ATL,BOS,8.235294118,11.09780409,5.425972399,04,12,2012
7199,10/06/2012,ORD,IAH,10.21052632,10.52862159,8.502149711,10,06,2012
7200,01/02/2013,SFO,ORD,13.33333333,12.13591517,13.0243362,01,02,2013
7201,07/12/2012,DEN,SFO,12.2173913,10.77518151,8.317323224,07,12,2012
7202,27/02/2013,PHX,ORD,11.23809524,11.19249325,9.202742862,27,02,2013
7203,05/10/2011,EWR,ORD,10.2,11.87651471,7.015771706,05,10,2011
7204,12/12/2011,ATL,LAX,9.333333333,11.66323911,6.650814486,12,12,2011
7205,31/10/2012,LAX,LAS,14.68965517,11.21086754,10.78723931,31,10,2012
7206,28/02/2012,ATL,MCO,11.18181818,11.89877385,9.64926034,28,02,2012
7207,23/04/2012,MSP,DEN,11.10526316,10.95135731,10.33276739,23,04,2012
7208,21/11/2011,SFO,DEN,10.71428571,10.37053642,7.49761867,21,11,2011
7209,30/12/2011,LAX,ATL,14.37037037,10.5933842,10.22872331,30,12,2011
7210,20/06/2012,PHL,BOS,7.866666667,11.67039834,6.116332546,20,06,2012
7211,27/06/2012,MCO,EWR,11.69230769,10.63118906,7.821862851,27,06,2012
7212,09/11/2012,DTW,ATL,11.45,10.87631943,10.16430804,09,11,2012
7213,18/02/2013,DFW,DEN,9.9,11.34319081,8.220001281,18,02,2013
7214,01/02/2013,ATL,MCO,11.72,11.77461404,8.473094673,01,02,2013
7215,03/09/2011,MIA,ATL,11.76923077,9.824427749,7.905986048,03,09,2011
7216,27/10/2012,CLT,ATL,10.94444444,8.799885996,9.219367225,27,10,2012
7217,25/10/2011,LGA,BOS,6.357142857,13.07406167,5.329268139,25,10,2011
7218,10/02/2013,LAS,DEN,10.86363636,10.46834783,7.099935979,10,02,2013
7219,04/03/2012,DEN,LAS,10.34782609,10.85983942,7.233813879,04,03,2012
7220,16/04/2012,DEN,SEA,8.375,10.96183473,6.994045086,16,04,2012
7221,22/12/2012,PHL,DFW,9.7,8.625462166,8.360936739,22,12,2012
7222,15/12/2011,SFO,DFW,11.47826087,11.48656357,7.524925643,15,12,2011
7223,22/04/2012,SEA,SFO,9.052631579,10.96705145,5.720078517,22,04,2012
7224,29/08/2012,LGA,DFW,13.45833333,11.23809395,10.27440537,29,08,2012
7225,27/01/2013,DFW,ATL,7.888888889,11.25155953,5.758767116,27,01,2013
7226,23/10/2011,EWR,ORD,12.4,11.97313489,8.025999419,23,10,2011
7227,15/02/2013,EWR,LAX,13.6,10.00741517,10.384283,15,02,2013
7228,15/04/2012,DFW,ATL,8.473684211,11.80477603,6.274891952,15,04,2012
7229,10/04/2012,DTW,ORD,6.75,11.2470818,5.026595932,10,04,2012
7230,25/07/2012,LAS,DFW,12.58333333,10.88722575,8.972986836,25,07,2012
7231,17/01/2013,ORD,EWR,10.52380952,11.89244116,8.459426976,17,01,2013
7232,03/03/2012,DFW,LAX,12.44,11.18787125,9.535372742,03,03,2012
7233,03/11/2012,SFO,JFK,16.9375,11.150477,11.78828697,03,11,2012
7234,03/09/2011,PHX,ORD,11.79166667,9.890535077,7.558347914,03,09,2011
7235,10/02/2013,DFW,ATL,6.8125,11.76445066,5.166801074,10,02,2013
7236,06/03/2012,JFK,MCO,12.08695652,10.10089594,7.850379513,06,03,2012
7237,03/11/2012,ORD,ATL,8.777777778,9.890535077,5.704029077,03,11,2012
7238,08/02/2013,ATL,MSP,10.40909091,11.00316552,8.215311436,08,02,2013
7239,05/06/2012,LAX,ORD,10.33333333,12.22558167,6.91616464,05,06,2012
7240,24/02/2012,EWR,MCO,12.65217391,11.25602654,9.484957927,24,02,2012
7241,07/11/2011,ATL,DTW,8.315789474,10.87631943,6.08324321,07,11,2011
7242,09/10/2012,ATL,DEN,10.22222222,10.76359777,8.156957013,09,10,2012
7243,30/03/2012,DEN,LAX,12.34782609,10.79242331,8.509933744,30,03,2012
7244,20/10/2011,ATL,MIA,11.61904762,11.20170302,8.697563972,20,10,2011
7245,13/12/2012,BOS,LAX,12.04545455,10.47514192,9.428817392,13,12,2012
7246,16/06/2012,DTW,ATL,11.05,10.01610971,10.09155457,16,06,2012
7247,14/02/2012,DFW,BOS,8.214285714,10.01610971,6.896806077,14,02,2012
7248,16/09/2011,MCO,EWR,14.0,11.06349345,7.937253933,16,09,2011
7249,01/06/2012,MIA,LGA,10.5,11.54096256,6.49358658,01,06,2012
7250,22/04/2012,ORD,DFW,10.28571429,12.13312954,8.23494297,22,04,2012
7251,23/01/2012,ORD,BOS,10.52631579,12.13312954,7.91881319,23,01,2012
7252,15/02/2012,SFO,ATL,8.866666667,10.15803314,7.520131711,15,02,2012
7253,08/07/2012,DEN,SEA,11.70833333,10.5933842,7.36902546,08,07,2012
7254,17/02/2012,DFW,LAX,13.59259259,12.00326439,10.21032381,17,02,2012
7255,25/07/2012,ORD,IAH,12.69565217,10.57419046,9.460130609,25,07,2012
7256,18/02/2013,ATL,LAX,9.789473684,11.48656357,9.101763855,18,02,2013
7257,26/03/2012,EWR,SFO,8.882352941,11.51784273,6.613266524,26,03,2012
7258,07/05/2012,PHL,DFW,8.0,11.2470818,5.703799903,07,05,2012
7259,06/11/2011,MSP,DEN,9.176470588,9.998679906,6.784497901,06,11,2011
7260,27/01/2013,EWR,ORD,8.941176471,10.67434745,7.386394488,27,01,2013
7261,16/12/2011,LGA,ATL,11.33333333,12.65706257,8.522519189,16,12,2011
7262,28/02/2012,SEA,LAX,10.15,10.91421574,8.85125623,28,02,2012
7263,11/06/2012,LAX,IAH,12.41666667,10.89806866,8.350561901,11,06,2012
7264,09/02/2012,EWR,ORD,7.666666667,12.17992844,5.537749242,09,02,2012
7265,09/07/2012,MIA,JFK,13.79310345,10.31963724,9.555773537,09,07,2012
7266,19/10/2011,DEN,LAS,12.80769231,10.7284085,8.129055201,19,10,2011
7267,16/04/2012,DFW,LAX,9.95,12.40502028,9.017380878,16,04,2012
7268,15/02/2012,ATL,DTW,8.461538462,10.59973847,7.698651231,15,02,2012
7269,25/05/2012,EWR,BOS,11.57142857,10.561284,10.22042772,25,05,2012
7270,09/11/2012,LAX,JFK,17.125,13.32855684,12.12502078,09,11,2012
7271,17/08/2012,LAX,SEA,13.44444444,11.18787125,8.603815492,17,08,2012
7272,06/03/2012,ORD,LAX,9.611111111,11.84749981,7.476542838,06,03,2012
7273,19/11/2012,ATL,SFO,11.0,9.556068593,8.068457102,19,11,2012
7274,10/10/2011,CLT,LGA,9.166666667,11.3044702,6.582061183,10,10,2011
7275,10/11/2012,PHL,MCO,16.36363636,10.43400108,11.89489959,10,11,2012
7276,27/12/2011,DFW,LAS,14.82758621,10.02476391,9.932159043,27,12,2011
7277,13/03/2012,ATL,DEN,9.058823529,10.20565213,6.977379417,13,03,2012
7278,07/04/2012,PHL,MCO,17.28571429,10.48191135,12.25122186,07,04,2012
7279,24/04/2012,EWR,ATL,10.29411765,11.06349345,12.17458781,24,04,2012
7280,24/01/2012,BOS,ATL,6.533333333,11.03357341,5.409867528,24,01,2012
7281,23/10/2011,MSP,ATL,9.833333333,9.881233433,7.740269033,23,10,2011
7282,04/11/2011,LAX,SEA,12.95833333,11.02349244,10.16592418,04,11,2011
7283,26/09/2011,LAS,JFK,14.53125,11.16926784,9.329054079,26,09,2011
7284,04/02/2012,ORD,PHL,9.5625,8.679523219,8.854142157,04,02,2012
7285,11/11/2011,LGA,DTW,7.066666667,11.07336107,4.589843861,11,11,2011
7286,17/08/2012,SFO,ORD,16.03225806,12.25192357,10.55614788,17,08,2012
7287,28/05/2012,PHL,BOS,8.235294118,9.24249731,5.448961045,28,05,2012
7288,28/11/2011,PHX,DEN,9.157894737,11.42238603,5.927929729,28,11,2011
7289,20/06/2012,CLT,ATL,10.11111111,10.77518151,10.9323529,20,06,2012
7290,20/12/2011,PHX,ORD,12.29166667,10.27487567,8.222340546,20,12,2011
7291,10/10/2012,PHX,ORD,13.08695652,10.6186724,10.77418229,10,10,2012
7292,29/11/2011,LGA,MIA,12.84,11.83445797,8.60561832,29,11,2011
7293,14/01/2013,JFK,LAS,14.0,11.36435988,10.88485186,14,01,2013
7294,28/03/2012,LAX,ORD,13.96153846,12.16902211,10.53937671,28,03,2012
7295,11/12/2011,MSP,ORD,11.7826087,10.7284085,9.913060814,11,12,2011
7296,23/10/2011,ORD,SFO,14.86666667,12.18806653,9.346706347,23,10,2011
7297,02/11/2012,ATL,MSP,9.210526316,10.5220199,5.968239526,02,11,2012
7298,22/04/2012,DFW,LAS,9.95,10.73431968,6.684428094,22,04,2012
7299,25/03/2012,BOS,LAX,9.789473684,10.89806866,6.819734007,25,03,2012
7300,31/12/2011,ORD,ATL,8.066666667,8.453188163,5.725465255,31,12,2011
7301,16/04/2012,DFW,SFO,11.36842105,11.94867584,10.6050854,16,04,2012
7302,18/05/2012,ORD,DEN,10.81818182,11.13625856,6.9873107,18,05,2012
7303,22/08/2012,LGA,ORD,10.95833333,13.42304244,7.793415095,22,08,2012
7304,16/01/2013,PHL,BOS,4.090909091,11.36014525,3.176619129,16,01,2013
7305,29/01/2012,LAX,JFK,14.33333333,13.02805263,10.22954926,29,01,2012
7306,13/03/2012,LGA,DFW,9.8,11.37276069,6.444908231,13,03,2012
7307,02/12/2012,LAX,DEN,12.92,10.69856825,10.6611444,02,12,2012
7308,27/11/2011,ORD,BOS,16.03030303,11.48261653,9.722669542,27,11,2011
7309,10/09/2012,DEN,PHX,7.875,11.38944962,5.439056291,10,09,2012
7310,20/05/2012,DEN,LAS,10.5,11.60124985,6.49358658,20,05,2012
7311,11/12/2011,SFO,BOS,11.42857143,11.00826806,8.851957007,11,12,2011
7312,17/01/2013,BOS,LAX,11.3,10.42705517,9.392606275,17,01,2013
7313,23/12/2012,ATL,DTW,12.17391304,9.522464517,10.24097019,23,12,2012
7314,21/02/2013,ORD,SFO,8.0,11.78135898,5.049752469,21,02,2013
7315,25/11/2012,DFW,PHL,9.55,10.34889236,7.674119185,25,11,2012
7316,30/11/2012,LAX,SEA,10.25,10.90346657,7.232055834,30,11,2012
7317,08/03/2012,IAH,ORD,8.1875,11.73016705,8.174910805,08,03,2012
7318,28/06/2012,IAH,ORD,13.38461538,11.55241587,8.971407573,28,06,2012
7319,10/02/2013,ATL,PHL,11.0,11.11713044,9.814954576,10,02,2013
7320,15/08/2012,LAS,SFO,13.83333333,11.21998724,9.214244345,15,08,2012
7321,04/06/2012,DEN,MSP,10.85,10.83763706,9.235372503,04,06,2012
7322,19/06/2012,CLT,ATL,10.11111111,10.7284085,9.535622925,19,06,2012
7323,07/06/2012,EWR,LAX,10.86363636,10.5482876,7.126713358,07,06,2012
7324,06/09/2012,PHL,ATL,10.55555556,11.64883768,9.401015103,06,09,2012
7325,06/11/2011,ORD,SEA,10.52631579,10.77518151,8.329121743,06,11,2011
7326,01/04/2012,MSP,ORD,11.85,10.59973847,10.84956948,01,04,2012
7327,24/04/2012,ATL,DFW,8.235294118,11.80477603,5.517352306,24,04,2012
7328,24/10/2011,LAS,DFW,11.84615385,10.7284085,8.166724228,24,10,2011
7329,26/07/2012,SFO,LAS,13.48148148,11.13625856,8.608450099,26,07,2012
7330,08/10/2012,DFW,ORD,14.34615385,12.66336672,10.60921225,08,10,2012
7331,26/04/2012,MSP,ORD,9.4,12.59064056,7.337000678,26,04,2012
7332,17/10/2011,LGA,BOS,7.466666667,12.44553892,7.763160868,17,10,2011
7333,23/04/2012,ORD,DEN,8.5,11.3174666,5.338539126,23,04,2012
7334,14/11/2012,SFO,SEA,7.5,11.89561019,4.760952286,14,11,2012
7335,10/09/2011,LAX,ORD,13.44444444,11.90508511,8.567978549,10,09,2011
7336,15/02/2013,SEA,LAX,13.48275862,11.02853973,9.229690792,15,02,2013
7337,27/11/2011,ATL,MSP,11.58333333,10.34889236,8.495096625,27,11,2011
7338,10/11/2011,PHL,BOS,10.5,12.05920314,7.823955887,10,11,2011
7339,20/11/2011,LGA,ATL,9.1,11.11231759,6.995487267,20,11,2011
7340,14/11/2011,JFK,LAX,14.93548387,13.52754641,10.57334852,14,11,2011
7341,28/07/2012,ORD,LAX,14.38461538,11.65964917,10.82987321,28,07,2012
7342,16/09/2011,EWR,MCO,12.13043478,10.97225362,8.308289113,16,09,2011
7343,18/10/2012,LAX,BOS,11.52173913,11.73016705,7.692201276,18,10,2012
7344,18/11/2011,SEA,ORD,10.33333333,11.62336445,6.770032004,18,11,2011
7345,13/11/2011,ATL,MSP,10.36363636,10.54175528,7.853088289,13,11,2011
7346,12/12/2011,SFO,ATL,5.857142857,10.4886563,4.554915229,12,12,2011
7347,01/12/2012,JFK,LAX,20.21621622,12.25453742,13.81853653,01,12,2012
