,DateOfDeparture,Departure,Arrival,WeeksToDeparture,log_PAX,std_wtd,DateDay,DateMonth,DateYear,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm/h,Mean Wind SpeedKm/h,Max Gust SpeedKm/h,Precipitationmm,CloudCover,Events,WindDirDegrees
6712,04/02/2012,PHX,DEN,10.28571429,10.16605456,6.709268642,04,02,2012,21,14,7,-1,-4,-6,50,33,16,1018,1016,1014,16,16,16,14,4,19.0,0.00,2,,281
6713,21/03/2012,ORD,ATL,11.2,11.83772699,10.98132386,21,03,2012,31,23,16,13,12,11,73,53,32,1019,1017,1016,16,16,14,32,14,40.0,0.00,3,,174
6714,08/02/2012,MIA,ATL,10.7,10.95135731,10.60337583,08,02,2012,24,23,21,21,19,17,97,83,69,1019,1017,1015,16,11,3,16,6,24.0,0.00,7,,348
6715,18/02/2012,DEN,SFO,11.94736842,9.610763884,11.30129631,18,02,2012,3,-3,-10,-3,-7,-11,92,70,47,1022,1017,1011,16,15,11,27,12,32.0,0.00,2,Fog,183
6716,18/02/2012,DEN,SEA,9.5,9.824427749,7.098052757,18,02,2012,3,-3,-10,-3,-7,-11,92,70,47,1022,1017,1011,16,15,11,27,12,32.0,0.00,2,Fog,183
6717,22/05/2012,LAX,IAH,12.13043478,10.46834783,8.755799885,22,05,2012,21,19,16,16,14,13,93,80,66,1013,1012,1010,16,13,6,23,9,27.0,0.00,3,Fog,279
6718,04/05/2012,MCO,ATL,13.95652174,11.67396767,12.19343438,04,05,2012,31,25,19,20,18,16,93,68,42,1020,1018,1016,16,16,16,21,7,,0.00,6,,126
6719,02/09/2011,DEN,SFO,12.2,10.93022421,7.64852927,02,09,2011,31,22,14,15,11,3,86,55,23,1022,1015,1007,16,14,4,71,15,85.0,4.83,6,Rain-Thunderstorm,65
6720,06/02/2012,SFO,SEA,9.952380952,11.58261857,7.392402793,06,02,2012,16,12,7,9,6,2,89,65,40,1015,1012,1008,16,16,14,21,5,53.0,1.78,6,Rain,10
6721,06/02/2012,SFO,DFW,9.058823529,11.26048288,7.266967974,06,02,2012,16,12,7,9,6,2,89,65,40,1015,1012,1008,16,16,14,21,5,53.0,1.78,6,Rain,10
6722,01/11/2011,DFW,BOS,10.61111111,10.356135,8.296979528,01,11,2011,25,19,14,11,9,7,72,53,33,1020,1017,1015,16,16,16,37,23,47.0,0.00,1,,174
6723,17/11/2011,SEA,SFO,10.21052632,12.21226987,8.223130976,17,11,2011,9,6,2,6,3,1,92,84,76,1012,1007,1002,16,15,8,52,24,74.0,7.11,7,Rain,190
6724,20/06/2012,BOS,EWR,12.26086957,11.88926673,8.175447674,20,06,2012,36,28,19,22,19,16,87,64,40,1016,1013,1011,16,16,16,26,16,39.0,0.00,2,,269
6725,21/09/2011,ORD,SFO,12.88461538,12.66964963,8.238091639,21,09,2011,22,18,13,13,10,8,84,65,45,1016,1014,1012,16,16,16,37,18,48.0,T,4,Rain,250
6726,21/09/2011,ORD,MSP,10.05263158,12.62307574,7.059065757,21,09,2011,22,18,13,13,10,8,84,65,45,1016,1014,1012,16,16,16,37,18,48.0,T,4,Rain,250
6727,07/09/2011,DTW,ATL,8.277777778,10.5482876,6.649241934,07,09,2011,17,15,13,15,13,9,93,83,72,1020,1017,1016,16,9,2,34,20,42.0,13.97,8,Rain,360
6728,07/09/2011,DTW,ORD,9.473684211,11.43053004,7.727069454,07,09,2011,17,15,13,15,13,9,93,83,72,1020,1017,1016,16,9,2,34,20,42.0,13.97,8,Rain,360
6729,04/12/2011,MCO,EWR,13.73076923,10.79813534,9.556391337,04,12,2011,27,20,13,14,13,11,93,67,40,1026,1024,1022,16,16,16,32,12,40.0,0.00,4,,60
6730,09/07/2012,MSP,ORD,14.28,12.25192357,10.34617482,09,07,2012,31,26,21,17,12,9,66,48,29,1020,1020,1019,16,16,16,29,12,48.0,0.00,1,,3
6731,04/02/2013,BOS,LAX,10.25,11.39359863,10.0166528,04,02,2013,-1,-3,-6,-7,-13,-16,81,57,32,1014,1009,1006,16,16,16,45,27,61.0,0.00,3,,277
6732,04/02/2013,BOS,EWR,11.15,11.55621807,11.10369782,04,02,2013,-1,-3,-6,-7,-13,-16,81,57,32,1014,1009,1006,16,16,16,45,27,61.0,0.00,3,,277
6733,12/12/2011,SFO,SEA,10.04761905,11.43863865,8.363469319,12,12,2011,11,8,6,6,5,3,86,75,63,1012,1009,1007,16,16,14,23,6,24.0,1.52,6,Rain,76
6734,12/12/2011,SFO,EWR,11.23809524,11.21543297,8.166423709,12,12,2011,11,8,6,6,5,3,86,75,63,1012,1009,1007,16,16,14,23,6,24.0,1.52,6,Rain,76
6735,12/12/2011,SFO,ATL,5.857142857,10.4886563,4.554915229,12,12,2011,11,8,6,6,5,3,86,75,63,1012,1009,1007,16,16,14,23,6,24.0,1.52,6,Rain,76
6736,24/04/2012,PHL,BOS,10.0,11.73362391,7.831560083,24,04,2012,17,11,6,2,-2,-6,76,49,21,1007,1001,998,16,16,16,48,25,64.0,0.00,4,,246
6737,31/12/2011,DFW,LAS,11.57142857,9.24249731,8.441394604,31,12,2011,23,13,3,8,3,-4,82,54,25,1021,1014,1010,16,16,16,53,18,64.0,0.00,0,,201
6738,31/07/2012,PHL,ATL,11.82608696,11.39359863,9.441938235,31,07,2012,31,26,21,21,19,17,90,69,48,1018,1015,1013,16,16,16,24,9,29.0,0.00,6,,99
6739,19/02/2012,ORD,MSP,8.235294118,10.70457462,5.471853111,19,02,2012,3,-1,-4,-5,-7,-8,81,63,44,1024,1023,1022,16,16,16,23,9,37.0,0.00,3,,60
6740,24/12/2011,SEA,ORD,12.04545455,9.229317214,9.959332894,24,12,2011,11,9,6,6,4,2,83,70,56,1034,1030,1023,16,16,11,16,7,23.0,T,7,Rain,154
6741,25/07/2012,IAH,LAX,13.4,10.23673578,9.899494937,25,07,2012,34,29,24,24,23,22,94,73,43,1016,1015,1012,16,16,16,26,8,37.0,0.00,3,Rain-Thunderstorm,177
6742,19/04/2012,ORD,IAH,10.3,11.14101009,7.211832383,19,04,2012,16,12,7,10,7,4,89,76,62,1015,1012,1007,16,16,16,29,15,42.0,T,7,,57
6743,19/04/2012,ORD,DEN,10.85,11.4142063,9.206833846,19,04,2012,16,12,7,10,7,4,89,76,62,1015,1012,1007,16,16,16,29,15,42.0,T,7,,57
6744,08/01/2013,LGA,ATL,11.79166667,12.17448325,10.32084917,08,01,2013,9,6,3,-1,-3,-5,64,55,46,1030,1029,1028,16,16,16,32,13,39.0,0.00,3,,223
6745,01/09/2011,LAX,BOS,12.61538462,11.15519249,7.848958775,01,09,2011,21,18,15,14,14,13,90,76,61,1012,1011,1009,16,11,4,23,13,,0.00,5,Fog,265
6746,17/11/2011,MIA,JFK,11.91666667,10.63741603,8.948726733,17,11,2011,29,26,23,23,22,21,94,80,65,1019,1017,1014,16,16,10,19,9,,T,4,Rain,166
6747,15/12/2012,LAS,SFO,14.48,9.175645143,12.73158801,15,12,2012,11,7,4,3,0,-2,79,63,46,1015,1012,1010,16,16,16,32,14,39.0,T,6,Rain,205
6748,29/12/2012,ATL,DTW,12.13043478,9.004688059,9.923820506,29,12,2012,6,4,1,4,2,-3,93,82,70,1024,1014,1008,16,11,1,40,23,53.0,9.65,8,Rain,304
6749,29/12/2012,ATL,BOS,11.96153846,9.13435248,8.316156657,29,12,2012,6,4,1,4,2,-3,93,82,70,1024,1014,1008,16,11,1,40,23,53.0,9.65,8,Rain,304
6750,26/11/2011,DFW,LGA,8.833333333,9.632200623,5.74200211,26,11,2011,19,14,9,15,9,-3,97,72,46,1023,1014,1008,16,16,16,63,32,77.0,1.52,7,Rain,270
6751,24/02/2012,PHL,ATL,9.619047619,11.84749981,6.659400802,24,02,2012,10,8,6,6,3,-3,89,66,42,1004,1000,995,16,11,4,48,20,66.0,7.37,8,Rain,53
6752,12/05/2012,DFW,BOS,10.0,9.621513053,6.204836823,12,05,2012,23,21,18,18,17,15,100,83,66,1021,1017,1015,16,14,4,27,11,32.0,2.79,7,Rain,22
6753,12/05/2012,DFW,LAS,11.23809524,9.533733287,9.256915047,12,05,2012,23,21,18,18,17,15,100,83,66,1021,1017,1015,16,14,4,27,11,32.0,2.79,7,Rain,22
6754,01/04/2012,LGA,ATL,10.95,11.15989608,10.8262595,01,04,2012,11,6,1,4,1,-1,93,73,53,1012,1008,1003,16,13,6,27,12,37.0,4.83,6,Rain,195
6755,02/10/2012,BOS,EWR,11.05555556,11.54860591,8.768071907,02,10,2012,22,18,13,15,13,11,97,75,53,1018,1016,1013,16,15,10,23,9,26.0,0.76,8,Rain,245
6756,20/08/2012,CLT,ATL,9.470588235,11.15989608,7.592081788,20,08,2012,27,23,19,19,18,16,93,72,51,1015,1013,1011,16,14,8,14,4,19.0,0.76,8,Rain,4
6757,11/11/2012,LAX,IAH,12.2173913,10.9088489,8.85210053,11,11,2012,19,14,8,5,-2,-7,51,34,16,1026,1024,1022,16,16,16,32,13,45.0,0.00,0,,358
6758,13/05/2012,IAH,ORD,12.85714286,10.45468494,10.61737121,13,05,2012,29,23,18,17,16,13,90,66,33,1021,1019,1017,16,16,11,21,11,32.0,0.00,3,,4
6759,24/09/2012,DFW,LAS,10.80952381,11.29575534,7.593543623,24,09,2012,36,29,21,19,14,8,73,46,19,1019,1016,1013,16,16,16,35,20,42.0,0.00,4,,185
6760,07/02/2012,DFW,PHL,5.083333333,9.899790558,4.077841081,07,02,2012,16,12,8,4,4,3,71,59,47,1028,1024,1022,16,16,16,23,7,27.0,0.00,7,,337
6761,07/02/2012,DFW,SFO,11.68421053,11.02853973,9.012661659,07,02,2012,16,12,8,4,4,3,71,59,47,1028,1024,1022,16,16,16,23,7,27.0,0.00,7,,337
6762,11/09/2012,DFW,LAX,14.0,11.2782025,11.53429668,11,09,2012,33,27,21,13,11,7,57,39,20,1019,1016,1014,16,16,16,29,17,39.0,0.00,0,,163
6763,07/01/2012,MIA,JFK,19.45,10.9088489,12.98312514,07,01,2012,24,18,11,12,11,8,83,61,38,1023,1022,1020,16,16,16,16,3,29.0,0.00,1,,133
6764,03/09/2012,DTW,ATL,10.7826087,9.499720628,7.919805563,03,09,2012,32,26,19,22,19,16,87,70,53,1015,1014,1012,16,15,8,21,9,26.0,0.00,2,,60
6765,05/09/2012,PHX,ORD,9.894736842,9.775731099,6.943380035,05,09,2012,38,33,28,21,18,17,63,47,31,1012,1010,1006,16,16,16,27,18,37.0,0.00,3,,277
6766,01/04/2012,MCO,ATL,12.27272727,11.02853973,10.49345292,01,04,2012,31,24,18,18,16,12,100,66,32,1014,1013,1011,16,16,16,26,11,32.0,0.00,3,,287
6767,04/01/2013,SFO,JFK,14.38709677,11.23809395,9.680486969,04,01,2013,13,9,4,6,3,2,82,68,54,1026,1024,1022,16,15,13,13,4,14.0,0.00,2,,116
6768,04/01/2013,SFO,EWR,12.95454545,9.294305524,10.17689855,04,01,2013,13,9,4,6,3,2,82,68,54,1026,1024,1022,16,15,13,13,4,14.0,0.00,2,,116
6769,30/12/2012,SFO,ORD,15.88888889,9.881233433,12.16973969,30,12,2012,13,9,4,6,3,0,89,70,50,1022,1019,1018,16,16,16,24,6,27.0,0.00,2,,283
6770,18/07/2012,PHX,ORD,12.18181818,10.561284,8.567026287,18,07,2012,41,34,28,6,3,1,23,16,9,1011,1009,1006,16,16,16,27,11,39.0,0.00,2,,265
6771,03/07/2012,LGA,DTW,9.166666667,9.981085665,7.53228346,03,07,2012,30,25,20,16,13,9,76,54,31,1013,1012,1011,16,16,14,29,14,47.0,0.00,4,,320
6772,28/05/2012,LAX,IAH,13.6,10.57419046,10.21436896,28,05,2012,22,19,15,14,13,12,90,74,57,1015,1014,1012,16,16,16,26,10,32.0,0.00,0,,252
6773,28/05/2012,LAX,ORD,13.04,12.12474761,9.723168208,28,05,2012,22,19,15,14,13,12,90,74,57,1015,1014,1012,16,16,16,26,10,32.0,0.00,0,,252
6774,15/12/2011,ATL,SFO,9.888888889,10.69856825,7.873177764,15,12,2011,22,16,9,12,10,7,86,68,49,1025,1023,1021,16,16,16,27,11,39.0,0.00,5,,198
6775,15/12/2011,ATL,DEN,10.9047619,11.04859343,7.980631315,15,12,2011,22,16,9,12,10,7,86,68,49,1025,1023,1021,16,16,16,27,11,39.0,0.00,5,,198
6776,15/12/2011,ATL,EWR,6.5625,11.14574955,4.661455424,15,12,2011,22,16,9,12,10,7,86,68,49,1025,1023,1021,16,16,16,27,11,39.0,0.00,5,,198
6777,04/12/2012,BOS,LAX,10.33333333,10.05048812,8.724542799,04,12,2012,14,9,4,12,7,2,96,86,76,1027,1024,1015,16,11,0,35,12,53.0,0.25,8,Fog-Rain,185
6778,09/01/2012,SEA,ORD,10.61111111,10.78669374,8.575881974,09,01,2012,9,7,5,7,5,2,89,80,71,1026,1025,1023,16,15,8,24,12,32.0,4.32,8,Rain,184
6779,22/05/2012,DFW,LAX,13.45833333,12.03585416,10.48385577,22,05,2012,33,27,20,17,14,11,64,48,32,1017,1013,1008,16,16,16,24,10,29.0,0.00,5,,132
6780,15/12/2011,ORD,LGA,10.61904762,13.63649042,7.276511461,15,12,2011,14,7,1,12,3,-7,93,76,59,1025,1010,1003,16,15,6,48,29,63.0,0.51,8,Rain,263
6781,19/09/2012,SEA,SFO,15.5,11.47072504,11.74819135,19,09,2012,24,18,12,12,11,9,93,70,46,1022,1021,1018,16,7,0,16,7,21.0,0.00,4,Fog,238
6782,19/09/2012,SEA,LAX,15.11538462,11.49050228,12.08743785,19,09,2012,24,18,12,12,11,9,93,70,46,1022,1021,1018,16,7,0,16,7,21.0,0.00,4,Fog,238
6783,03/03/2012,ATL,DFW,7.4375,10.72247853,6.131544123,03,03,2012,19,14,8,17,8,-5,90,59,27,1011,1007,1004,16,11,2,53,19,63.0,49.53,8,Rain-Thunderstorm,284
6784,03/03/2012,ATL,DTW,12.57142857,10.25971319,10.25461569,03,03,2012,19,14,8,17,8,-5,90,59,27,1011,1007,1004,16,11,2,53,19,63.0,49.53,8,Rain-Thunderstorm,284
6785,03/03/2012,ATL,PHL,8.470588235,10.356135,5.767556318,03,03,2012,19,14,8,17,8,-5,90,59,27,1011,1007,1004,16,11,2,53,19,63.0,49.53,8,Rain-Thunderstorm,284
6786,24/05/2012,LAS,JFK,15.70967742,11.83772699,9.987303768,24,05,2012,34,28,22,-8,-13,-17,9,7,4,1003,998,991,16,16,16,45,20,58.0,0.00,0,,150
6787,07/09/2011,JFK,MIA,12.60714286,10.82643597,8.288051577,07,09,2011,22,20,17,20,18,15,93,90,87,1019,1018,1016,16,8,3,32,18,47.0,20.83,8,Rain-Thunderstorm,64
6788,05/12/2011,JFK,LAX,16.0,13.40057258,11.42678557,05,12,2011,12,10,8,11,9,7,100,95,89,1029,1027,1023,16,3,0,14,5,34.0,T,8,Fog-Rain,159
6789,08/02/2012,ORD,PHX,10.15789474,10.89806866,7.544410425,08,02,2012,3,-1,-4,-7,-8,-11,81,60,38,1030,1028,1026,16,16,16,21,13,27.0,0.00,5,,302
6790,22/09/2012,LAS,SFO,18.78378378,10.95660338,13.04508238,22,09,2012,36,29,23,5,3,2,29,21,12,1012,1010,1009,16,16,16,23,11,27.0,0.00,5,,197
6791,22/09/2012,LAS,JFK,17.19354839,10.93552998,11.73433525,22,09,2012,36,29,23,5,3,2,29,21,12,1012,1010,1009,16,16,16,23,11,27.0,0.00,5,,197
6792,30/01/2013,ORD,LAS,11.05263158,9.465076119,9.076671467,30,01,2013,7,1,-6,6,-2,-10,100,86,71,1003,994,988,16,8,1,45,19,56.0,11.43,8,Rain-Snow,338
6793,30/01/2013,ORD,PHL,7.214285714,11.60495388,5.885818307,30,01,2013,7,1,-6,6,-2,-10,100,86,71,1003,994,988,16,8,1,45,19,56.0,11.43,8,Rain-Snow,338
6794,30/01/2013,ORD,SFO,8.833333333,11.92389175,6.041522987,30,01,2013,7,1,-6,6,-2,-10,100,86,71,1003,994,988,16,8,1,45,19,56.0,11.43,8,Rain-Snow,338
6795,18/11/2011,MIA,LGA,11.80952381,11.11231759,8.98119729,18,11,2011,26,24,23,22,22,21,93,81,69,1021,1019,1017,16,12,2,26,14,39.0,28.19,8,Rain,51
6796,15/02/2012,MIA,JFK,12.36842105,10.11740026,11.18138595,15,02,2012,27,22,16,18,16,15,90,72,54,1023,1022,1020,16,16,16,23,8,32.0,0.00,3,,116
6797,08/11/2012,ORD,MSP,10.75,12.5240272,7.939740152,08,11,2012,7,4,2,5,2,1,92,79,65,1023,1021,1019,16,11,6,24,11,32.0,0.00,5,,219
6798,08/11/2012,ORD,PHX,10.42857143,11.04360019,7.166389806,08,11,2012,7,4,2,5,2,1,92,79,65,1023,1021,1019,16,11,6,24,11,32.0,0.00,5,,219
6799,11/04/2012,DTW,LGA,7.833333333,10.96183473,5.669837636,11,04,2012,12,7,2,0,-2,-5,76,57,38,1023,1020,1015,16,16,8,34,15,42.0,T,6,Snow,319
6800,21/05/2012,DFW,BOS,11.82608696,11.33037305,8.402662857,21,05,2012,32,26,19,17,15,13,76,54,32,1021,1019,1016,16,16,16,21,8,32.0,0.00,3,,1
6801,21/05/2012,DFW,SFO,10.9047619,11.61602201,7.968091126,21,05,2012,32,26,19,17,15,13,76,54,32,1021,1019,1016,16,16,16,21,8,32.0,0.00,3,,1
6802,05/02/2012,LAX,SEA,12.68181818,10.97225362,10.90384975,05,02,2012,23,17,10,11,0,-8,75,44,12,1018,1016,1015,16,16,16,23,7,27.0,0.00,2,,269
6803,04/01/2012,PHX,DEN,11.71428571,10.73431968,9.854658072,04,01,2012,26,18,9,2,-1,-5,54,33,12,1027,1024,1022,16,16,16,19,6,21.0,0.00,1,,88
6804,15/11/2011,JFK,MCO,13.39285714,10.26730984,9.218898808,15,11,2011,18,16,12,12,11,9,93,75,56,1015,1011,1007,16,16,16,26,14,34.0,0.25,8,Rain,241
6805,19/10/2011,PHL,BOS,10.0,12.23352338,7.844068572,19,10,2011,22,19,16,21,16,12,100,89,78,1009,1001,992,16,9,2,42,19,52.0,23.62,8,Rain,61
6806,26/06/2012,BOS,ORD,10.28571429,12.45494613,6.619236037,26,06,2012,23,19,16,16,13,11,93,73,53,1004,1002,1000,16,16,16,37,20,47.0,1.52,6,Rain,306
6807,05/01/2013,LAX,ATL,14.10714286,10.74021219,8.91249346,05,01,2013,17,11,6,9,2,-6,83,53,22,1026,1024,1022,16,16,16,23,7,26.0,0.00,3,,244
6808,14/09/2012,LAS,LAX,18.18918919,12.22823267,12.26068205,14,09,2012,35,28,21,6,3,-2,35,23,11,1020,1017,1015,16,16,16,16,10,23.0,0.00,0,,196
6809,12/10/2011,LAS,SFO,13.42307692,11.338928,8.927140984,12,10,2011,31,24,16,3,-1,-4,39,25,10,1018,1014,1013,16,16,16,19,9,23.0,0.00,0,,199
6810,01/10/2012,PHL,ATL,8.166666667,11.95482074,6.261460082,01,10,2012,22,17,11,14,9,6,89,62,35,1015,1013,1012,16,16,14,23,12,34.0,T,4,,241
6811,02/10/2012,JFK,LAS,19.47222222,10.72247853,14.02749568,02,10,2012,22,19,17,19,16,12,100,79,57,1017,1016,1015,16,10,1,21,9,24.0,8.38,8,Rain,87
6812,24/07/2012,ATL,DEN,11.61904762,10.78669374,9.356688466,24,07,2012,36,31,24,22,21,19,82,60,38,1019,1017,1014,16,16,16,29,13,39.0,0.00,1,,297
6813,24/07/2012,ATL,ORD,11.40909091,11.73362391,8.139609742,24,07,2012,36,31,24,22,21,19,82,60,38,1019,1017,1014,16,16,16,29,13,39.0,0.00,1,,297
6814,10/01/2012,BOS,EWR,8.235294118,10.96183473,5.471853111,10,01,2012,8,4,-1,-1,-3,-6,92,69,45,1014,1011,1007,16,13,1,37,16,45.0,0.51,5,Snow,241
6815,09/06/2012,JFK,LAS,15.93548387,10.75194163,10.53544963,09,06,2012,27,22,17,17,14,12,87,67,47,1015,1013,1011,16,16,16,29,9,32.0,T,6,,257
6816,01/11/2011,JFK,MCO,11.77272727,10.14188607,8.518505448,01,11,2011,13,9,6,5,1,-3,82,57,32,1028,1027,1025,16,16,16,24,15,27.0,0.00,4,,35
6817,01/11/2011,JFK,LAS,13.34615385,11.38944962,8.666913211,01,11,2011,13,9,6,5,1,-3,82,57,32,1028,1027,1025,16,16,16,24,15,27.0,0.00,4,,35
6818,02/10/2012,DTW,ORD,10.05555556,11.338928,9.926033638,02,10,2012,21,17,13,12,11,9,93,73,53,1013,1011,1010,16,15,10,24,11,34.0,3.30,7,Rain,27
6819,17/08/2012,ATL,MIA,12.42307692,10.67434745,9.265735057,17,08,2012,31,27,22,21,19,17,93,69,45,1016,1014,1012,16,15,11,26,13,34.0,0.00,4,,303
6820,09/09/2011,DTW,LGA,9.315789474,10.97744131,6.128735882,09,09,2011,24,21,18,19,17,16,93,83,73,1015,1014,1013,16,10,2,32,7,56.0,4.57,7,Rain,354
6821,17/11/2011,DFW,SFO,9.5,11.55621807,5.916079783,17,11,2011,14,8,2,-1,-2,-4,82,55,28,1032,1028,1024,16,16,16,37,11,47.0,0.00,0,,72
6822,17/11/2011,DFW,ATL,8.65,12.74945781,6.019923063,17,11,2011,14,8,2,-1,-2,-4,82,55,28,1032,1028,1024,16,16,16,37,11,47.0,0.00,0,,72
6823,10/07/2012,MSP,ATL,10.47826087,10.98261462,7.464275921,10,07,2012,31,25,18,16,11,6,81,51,21,1022,1020,1019,16,16,16,21,5,37.0,0.00,1,,92
6824,09/11/2012,LGA,MIA,14.73076923,11.47866112,11.4177325,09,11,2012,12,8,3,-1,-3,-6,76,52,28,1019,1013,1007,16,16,16,35,21,47.0,0.00,3,,312
6825,09/11/2012,LGA,DTW,14.56666667,11.00316552,10.51331941,09,11,2012,12,8,3,-1,-3,-6,76,52,28,1019,1013,1007,16,16,16,35,21,47.0,0.00,3,,312
6826,10/02/2012,PHL,MCO,9.578947368,10.37769565,6.362352722,10,02,2012,7,2,-3,-1,-5,-8,78,57,36,1022,1018,1013,16,15,11,23,8,29.0,T,6,Rain-Snow,247
6827,10/02/2012,PHL,ATL,11.0,11.45073583,8.441750879,10,02,2012,7,2,-3,-1,-5,-8,78,57,36,1022,1018,1013,16,15,11,23,8,29.0,T,6,Rain-Snow,247
6828,08/04/2012,DFW,DEN,10.05882353,10.22125872,8.127657936,08,04,2012,22,19,16,18,17,15,93,83,73,1025,1023,1021,16,12,1,23,10,27.0,56.64,7,Rain-Thunderstorm,47
6829,08/04/2012,DFW,LAS,10.05555556,9.511127243,8.242445541,08,04,2012,22,19,16,18,17,15,93,83,73,1025,1023,1021,16,12,1,23,10,27.0,56.64,7,Rain-Thunderstorm,47
6830,12/12/2012,BOS,SFO,8.0,11.04859343,5.049752469,12,12,2012,4,2,-1,-5,-7,-8,63,54,44,1030,1027,1022,16,16,16,21,14,29.0,0.00,5,,305
6831,04/07/2012,LAS,DFW,9.764705882,9.09212481,8.591634098,04,07,2012,34,29,24,17,10,5,64,42,19,1011,1008,1004,16,16,13,52,18,66.0,0.76,6,Rain,179
6832,04/07/2012,LAS,ORD,10.86363636,9.578139569,7.126713358,04,07,2012,34,29,24,17,10,5,64,42,19,1011,1008,1004,16,16,13,52,18,66.0,0.76,6,Rain,179
6833,18/10/2011,JFK,MIA,14.26923077,10.63118906,9.8369007,18,10,2011,21,17,12,11,7,-3,86,54,21,1012,1011,1009,16,16,16,26,11,29.0,T,5,,206
6834,04/03/2012,LGA,BOS,4.0,10.06744256,2.738612788,04,03,2012,6,3,1,-2,-6,-7,70,56,41,1005,1003,1000,16,16,16,27,13,37.0,0.00,5,,268
6835,23/06/2012,ORD,BOS,10.55,11.61602201,7.85041065,23,06,2012,31,24,17,16,13,9,78,54,30,1017,1016,1015,16,16,16,23,9,35.0,0.00,6,,66
6836,23/06/2012,ORD,PHL,14.61538462,10.49537694,10.74830935,23,06,2012,31,24,17,16,13,9,78,54,30,1017,1016,1015,16,16,16,23,9,35.0,0.00,6,,66
6837,05/10/2012,BOS,PHL,9.0,11.150477,5.627314339,05,10,2012,24,19,14,16,14,12,100,73,46,1017,1015,1013,16,9,0,21,9,24.0,0.00,3,Fog,238
6838,29/09/2011,MCO,EWR,14.48387097,10.42008329,9.632829172,29,09,2011,33,28,22,24,22,20,100,76,52,1013,1011,1009,16,16,16,32,6,37.0,0.00,4,Thunderstorm,260
6839,04/01/2012,LAX,EWR,13.37037037,10.4615289,10.4039495,04,01,2012,29,21,11,12,2,-5,72,42,12,1025,1023,1021,16,16,16,19,6,,0.00,2,,6
6840,01/01/2012,LAS,DEN,11.04347826,9.981085665,8.79296341,01,01,2012,18,11,4,-8,-11,-12,38,25,12,1030,1027,1025,16,16,16,19,11,21.0,0.00,2,,205
6841,20/08/2012,DEN,ORD,12.48,11.52558123,8.01623353,20,08,2012,28,21,14,6,2,-1,47,32,16,1013,1012,1010,16,16,16,32,11,40.0,0.00,5,,247
6842,20/08/2012,DEN,DFW,12.48,11.84099029,8.160473842,20,08,2012,28,21,14,6,2,-1,47,32,16,1013,1012,1010,16,16,16,32,11,40.0,0.00,5,,247
6843,20/08/2012,DEN,SEA,13.33333333,11.27378835,8.553002172,20,08,2012,28,21,14,6,2,-1,47,32,16,1013,1012,1010,16,16,16,32,11,40.0,0.00,5,,247
6844,19/10/2011,SFO,SEA,11.0,11.59753846,7.733045972,19,10,2011,18,16,14,12,11,10,80,72,63,1018,1016,1015,16,16,16,35,20,42.0,0.00,6,,260
6845,09/02/2013,CLT,LGA,7.636363636,9.499720628,7.965836143,09,02,2013,17,6,-5,-3,-7,-10,85,51,16,1027,1024,1020,16,16,16,16,8,29.0,0.00,1,,25
6846,09/02/2013,CLT,ATL,6.090909091,8.643657196,4.526688535,09,02,2013,17,6,-5,-3,-7,-10,85,51,16,1027,1024,1020,16,16,16,16,8,29.0,0.00,1,,25
6847,06/01/2013,EWR,ORD,7.5625,10.64362228,4.871259249,06,01,2013,9,5,1,0,-2,-5,89,64,39,1023,1019,1015,16,14,10,26,14,32.0,T,6,,237
6848,09/09/2012,MIA,ATL,14.34482759,10.18199462,11.00414163,09,09,2012,33,29,24,24,22,20,88,68,47,1016,1015,1013,16,16,16,26,11,37.0,0.00,3,,236
6849,31/05/2012,SFO,SEA,10.61904762,11.45073583,6.917197341,31,05,2012,26,18,11,11,9,7,80,58,36,1018,1014,1011,16,16,16,45,19,52.0,0.00,1,,302
6850,24/04/2012,MSP,ATL,10.0,10.57419046,7.535103037,24,04,2012,23,16,9,8,4,2,71,50,29,1010,1006,1001,16,16,16,23,10,29.0,T,4,Rain,112
6851,05/10/2012,SFO,EWR,12.36,11.67396767,9.551963149,05,10,2012,22,19,15,13,12,10,84,66,47,1021,1020,1019,16,16,16,32,14,40.0,0.00,5,,279
6852,07/04/2012,LGA,ORD,12.875,10.93552998,9.660824071,07,04,2012,11,7,3,-2,-6,-9,57,42,26,1016,1015,1013,16,16,16,29,13,37.0,0.00,5,,13
6853,20/12/2012,BOS,ORD,15.07407407,11.3044702,11.33044206,20,12,2012,6,3,1,2,-1,-2,76,67,57,1023,1020,1017,16,16,16,23,14,27.0,T,6,Rain,30
6854,20/12/2012,BOS,SFO,12.08695652,10.93552998,9.55801921,20,12,2012,6,3,1,2,-1,-2,76,67,57,1023,1020,1017,16,16,16,23,14,27.0,T,6,Rain,30
6855,21/07/2012,MIA,JFK,17.1,9.871885164,12.60637496,21,07,2012,33,29,25,25,24,22,91,78,64,1020,1019,1017,16,15,6,29,17,37.0,T,5,Rain-Thunderstorm,101
